"Text","Language"
"--- Police Force promotes 74 officers in Kaduna","Not Yoruba"
"--- Powerlifter Oyema sets world record, Ezuruike, Ndidi win gold","Not Yoruba"
"--- President Buhari authorises air raid on bandits’ hideouts in Niger State","Not Yoruba"
"--- President Buhari cautions against reprisal on  attacks","Not Yoruba"
"--- President Buhari condemns violence in Cross River State","Not Yoruba"
"--- President Buhari congratulates Super Eagles","Not Yoruba"
"--- President Buhari pledges to punish killers of Achejuh Abuh","Not Yoruba"
"--- President Buhari receives FIFA World Cup trophy","Not Yoruba"
"--- President Buhari restates desire for stability in West Africa","Not Yoruba"
"--- President Buhari returns home after peace summit in Egypt","Not Yoruba"
"--- President Buhari signs 2020 Budget","Not Yoruba"
"--- President Buhari to receive FIFA World Cup trophy","Not Yoruba"
"--- Putin warns governors – Don’t turn World Cup sites into markets","Not Yoruba"
"--- Quadri ranked 20th in the world, best in Africa","Not Yoruba"
"--- quarter final of the UEFA Champions League.","Not Yoruba"
"--- Real Madrid and Bayern Munich are moving to the semi-finals of UEFA","Not Yoruba"
"--- Real Madrid rally to pip Bayern Munich 2-1","Not Yoruba"
"--- Real Madrid sneak into third straight champions league final","Not Yoruba"
"--- Repair the Universal Healthcare system in the country: Buhari","Not Yoruba"
"--- Ribery extends contract with Bayern Munich","Not Yoruba"
"--- Roberto Mancini has agreed to become new Italy coach","Not Yoruba"
"--- Roberto Mancini quits Zenit as the Club Manager","Not Yoruba"
"--- Rohr announced a 30-man list of footballers for the World cup","Not Yoruba"
"--- Rohr introduces GPS trackers to maximize training, performance","Not Yoruba"
"--- Rohr invites 25 players for Poland, Serbia friendlies","Not Yoruba"
"--- Rohr make change to the team to face Serbia","Not Yoruba"
"--- Rohr picks two CHAN Eagles for World Cup","Not Yoruba"
"--- Ronaldo sets record with 100th UEFA Champions League goal","Not Yoruba"
"--- Russia 2018: Aiteo hails NFF’s World Cup plans","Not Yoruba"
"--- Russia 2018: Germany arrive for title defence","Not Yoruba"
"--- Russia 2018: Iran hit Russia","Not Yoruba"
"--- Russia 2018: Japan stuns Colombia 2-1","Not Yoruba"
"--- Saudi Arabia beats Egypt 2-1","Not Yoruba"
"--- Senate passes Tax system reforms Bill","Not Yoruba"
"--- Senate reaffirms commitment to poverty alleviation","Not Yoruba"
"--- Senate sets priorities ahead of resumption","Not Yoruba"
"--- Serena celebrates first win on return after being away for 14 months","Not Yoruba"
"--- Sokoto Governor signs 2020 Budget of N202.4bn","Not Yoruba"
"--- Super Eagles hold early training session, prepare for Croatia","Not Yoruba"
"--- Super Eagles need total support from Nigerians, NFF – Dalung","Not Yoruba"
"--- Super Eagles will be ready for England friendly - Mikel","Not Yoruba"
"--- Super Eagles will excel at Russia 2018 – Yobo","Not Yoruba"
"--- Support the administration of President Buhari","Not Yoruba"
"--- Supreme Court dismisses appeal challenging Tambuwal’s victory as Sokoto Governor","Not Yoruba"
"--- Supreme court upholds Ganduje’s victory","Not Yoruba"
"--- Supreme Court upholds Simon Lalong’s election as  Governor","Not Yoruba"
"--- Taraba State House of Assembly speaker resigns","Not Yoruba"
"--- Tax revenue will reduce borrowing in Nigeria – SGF","Not Yoruba"
"--- Tennis: Roger Federer wins Rotterdam Open","Not Yoruba"
"--- Thank you! – Mikel appreciates police for rescuing his father","Not Yoruba"
"--- The NPFL match will come up today","Not Yoruba"
"--- The result of the football competitions in Nigeria (NPFL).","Not Yoruba"
"--- The score board of Nigeria Professional football League (NPFL) last weekend.","Not Yoruba"
"--- The score board of Nigeria Professional football League (NPFL) last weekend.","Not Yoruba"
"--- The SUN newspaper company crowns Pinnick as Sports Personality of the Year","Not Yoruba"
"--- Tiger Woods to feature in British open","Not Yoruba"
"--- UCL: Bayern spank Besiktas 3-1, hit quarter-finals","Not Yoruba"
"--- UEFA CHAMPIONS LEAGUE.","Not Yoruba"
"--- US tennis club boosts tennis in  Nigeria","Not Yoruba"
"--- Uzoho is good, we don’t have goalkeeping issues – Rohr","Not Yoruba"
"--- VAR to be used for England, Nigeria friendly- Pinnick","Not Yoruba"
"--- Venus trumps Serena in ‘the battle of sisters’","Not Yoruba"
"--- Video: Watch Russian players celebrate after knocking out Spain","Not Yoruba"
"--- Wake-up! Ex-Internationals challenge Eagles to ‘find their form’","Not Yoruba"
"--- We lost a star – NTTF mourns Seun Ajetunmobi’s death","Not Yoruba"
"--- West Brom and Alan Pardew part ways ‘by mutual consent’","Not Yoruba"
"--- Without National identity registration platform, there is no chance to write Jamb exam","Not Yoruba"
"--- Won will use VAR technology in Africa.","Not Yoruba"
"--- World Cup: Belgium beats England 1-0","Not Yoruba"
"--- World Cup: Uruguay pounds hosts Russia 3-0","Not Yoruba"
"--- Yaya Toure set to return to Ivory Coast Team","Not Yoruba"
"--- Youth Council declares 3-day fasting for Nigeria’s unity","Not Yoruba"
"--- You’re our pride – CAF, FIFA scribe salute gallant Eagles","Not Yoruba"
"--- ‘End of an era ‘- Arsene Wenger to step down from Arsenal","Not Yoruba"
"--- ‘Uzoho will shine at the world cup’ – Rohr assures","Not Yoruba"
"---English Premier League at the weekend.","Not Yoruba"
"---Families suffer spillover effects from school closures","Not Yoruba"
"---sixty-four (64) teams for 2018 Mike Okonkwo Cup","Not Yoruba"
"---The struggle to end Nigeria's brutal SARS police unit continues","Not Yoruba"
"---‘Boca de Rua': The Brazilian newspaper produced entirely by people living on the street","Not Yoruba"
"... So we can move on, but I can see you are not ready to cooperate","Not Yoruba"
"1.1 The Story of Creative Commons","Not Yoruba"
"1.1 The Story of Creative Commons","Not Yoruba"
"1.2 Creative Commons Today","Not Yoruba"
"1.2 Creative Commons Today","Not Yoruba"
"1.Choosing Your Tools","Not Yoruba"
"1.Choosing Your Tools","Not Yoruba"
"1.What do I want to protect?","Not Yoruba"
"1999: Five-year-old Cecilia at Juan P. Garrahan Children’s Hospital","Not Yoruba"
"2.Protecting Yourself on Social Networks","Not Yoruba"
"2.Protecting Yourself on Social Networks","Not Yoruba"
"2.Who do I want to protect it from?","Not Yoruba"
"2020 Memorial Commemoration","Not Yoruba"
"2020 Memorial Commemoration—Canada","Not Yoruba"
"2020 Memorial Commemoration—United States","Not Yoruba"
"2020 will also see tangible progress on the Lagos to Kano Rail line.","Not Yoruba"
"3.Assessing Your Risks","Not Yoruba"
"3.Assessing Your Risks","Not Yoruba"
"3.How bad are the consequences if I fail?","Not Yoruba"
"4.Communicating with Others","Not Yoruba"
"4.Communicating with Others","Not Yoruba"
"4.How likely is it that I will need to protect it?","Not Yoruba"
"441 Days of Imprisonment​—An Interview With Teymur and Mafiza Akhmedov","Not Yoruba"
"5.Creating Strong Passwords","Not Yoruba"
"5.Creating Strong Passwords","Not Yoruba"
"5.How much trouble am I willing to go through to try to prevent potential consequences?","Not Yoruba"
"6.Keeping Your Data Safe","Not Yoruba"
"6.Keeping Your Data Safe","Not Yoruba"
"7.What Is Encryption?","Not Yoruba"
"7.What Is Encryption?","Not Yoruba"
"[ National ID Management Commission. (2017 June). A strategic roadmap for developing digital identification in Nigeria.]","Not Yoruba"
"[ See, for example, Branding Nigeria: MasterCard-backed I.D. is also a debit card and a passport, by Alex Court (2014, September 25), CNN.","Not Yoruba"
"[Brother Hemdemov was arrested in March 2015 by authorities in Turkmenistan.","Not Yoruba"
"[C]ivil society organisations in themselves are too small to take on government individually, and even though Paradigm Initiative has taken that battle, you’ve not seen the entire CSO sector rally in support so as to make a bit more impact.","Not Yoruba"
"[In Africa, 80% of the population uses plants to treat sickness.","Not Yoruba"
"[in the Bible] and are exemplified in the lives of [worshippers] who lived in the past.","Not Yoruba"
"[which allowed us to understand that we are part of a large ship, a traveling ship, which is the Earth.","Not Yoruba"
"^ par. 2 Because of the unprecedented volume of Bibles required for this release, no printed copies were distributed at the venues.","Not Yoruba"
"^ par. 2 During the current COVID-19 pandemic, all congregation meetings in the United States are temporarily being held via videoconference rather than in Kingdom Halls.","Not Yoruba"
"^ par. 2 In times of economic, social, or political crisis, each publisher must decide whether or not to flee their country of residence.","Not Yoruba"
"^ par. 3 Minos Kokkinakis died in January 1999.","Not Yoruba"
"^ par. 7 Since many deaf people struggle to understand written text, in the sign-language field a number of publishers draw illustrations to represent concepts rather than write out words.","Not Yoruba"
"a *proper* fraction, like $1/2$ or $6/10$","Not Yoruba"
"a *simplified improper* fraction, like $7/4$","Not Yoruba"
"a *simplified proper* fraction, like $3/5$","Not Yoruba"
"A 1-0 loss to Argentina in the last group D game at Saint Petersburg stadium sent the team to a third place with three points behind their South American counterparts with four points.","Not Yoruba"
"A biography of one of the “double victims,” Adolf Graf, included in the exhibition.","Not Yoruba"
"A bird does not tell a bird that a stone is on its way.","Not Yoruba"
"A bird is preparing for flight, and people throw stones at it.","Not Yoruba"
"A blind elephant does not know a man from a tree.","Not Yoruba"
"A blind man said he was given a form to fill out and had to ask another person waiting to register to fill it out for him.","Not Yoruba"
"A blow to the eye the first time, and a blow to the eye a second time; if the eye does not go blind it will only see dimly.","Not Yoruba"
"A body cannot be too heavy for the owner to lift.","Not Yoruba"
"A book that seeks many voices to gather descriptions of what types of resources exist in the commons, geographic circumstances relating to the commons, and the political relevance of the commons","Not Yoruba"
"A brace from Zakaria Hadraf and a goal each from Walid El Karti and Ayoub El Kaabi was all the Moroccans needed to win their first major continental title since the 1976 Africa Cup of Nations.","Not Yoruba"
"A branch representative also visited the affected brothers and provided spiritual encouragement.","Not Yoruba"
"A brief article that explains how common infrastructure can sustain the commons","Not Yoruba"
"A brief blog post explanation of a commons, some problems of a commons, and what enables a commons to occur","Not Yoruba"
"A brief discussion about the value of sharing, how sharing can improve communities, and how Creative Commons enables sharing","Not Yoruba"
"A brief video that explains how open education is enabled by the internet,  why it is valuable for the global community, and how Creative Commons licenses enable open education","Not Yoruba"
"A brother is interviewed by the media outside of the prison (center).","Not Yoruba"
"A brother on the translation team states: “The translation of the Christian Greek Scriptures into Icelandic took almost four years.","Not Yoruba"
"A brother searches for Jehovah’s Witnesses at a relief center in Houston, Texas.","Not Yoruba"
"A cat's back never touches the ground.","Not Yoruba"
"A Catholic Tutsi schoolteacher and her six children were hidden by a Witness family she hardly knew.","Not Yoruba"
"A chasm is nothing to lean on.","Not Yoruba"
"A chick flies up, and we exclaim, “A game animal has escaped, alas!”","Not Yoruba"
"A chicken egg should not strike its head against a rock.","Not Yoruba"
"A chicken has no knees for cases.","Not Yoruba"
"A child does not have fire at home and therefore escape being burned by the fire abroad.","Not Yoruba"
"A child does not know medicine and he therefore calls it vegetables; it does not recognize it as what killed its father.","Not Yoruba"
"A child does not know medicine and says it is a thorn.","Not Yoruba"
"A child does not know so much history and know so much hearsay that it knows the day of its creation.","Not Yoruba"
"A child does not know where the person who carries it on her back is headed with it.","Not Yoruba"
"A child does not recognize a vegetable and calls it medicine.","Not Yoruba"
"A child has three cowries in hand and challenges Èṣù to a game played for money; will three solitary cowries suffice for Èṣù to purchase palm-oil to lick?","Not Yoruba"
"A child insults an ìrókò tree and glances back apprehensively; does it take revenge immediately?","Not Yoruba"
"A child is never so careful about eating corn meal that it does not smear the meal on its mouth.","Not Yoruba"
"A child knows snuff, but does not know how to grind and turn the tobacco.","Not Yoruba"
"A child lacks wisdom, and some say that what is important is that the child does not die; what kills more surely than lack of wisdom?","Not Yoruba"
"A child new to eating stews: he shows himself by dripping palm-oil on his chest.","Not Yoruba"
"A child rests his hand on the earth and claims it is as big as a monkey “read chimpanzee”; even if the child is as big as a monkey, is its chest as big as the monkey's?","Not Yoruba"
"A child says that people do eat vultures, and its father says people do not; the child says someone did eat a vulture in its presence; its father asks, who? The child says the person is dead.","Not Yoruba"
"A child wakes from sleep and says in code, “Bean fritters two-by-two.” Had the others been taking them thus before he woke would any have been left?","Not Yoruba"
"A child's journey home from a nettle bush is fast indeed.","Not Yoruba"
